단어,up,down,total,prob_up,prob_down,polarity_score
치안/NNG,29,7,35,8.583533467788958e-06,2.86644769736209e-06,2.9944845934876603
위기감/NNG,91,31,121,2.693453605409639e-05,1.2694268374032111e-05,2.121787192493481
상당수/NNG,191,92,282,5.6532927322334176e-05,3.767331259390176e-05,1.500609408355698
물별/NNG,17,4,20,5.031726515600424e-06,1.6379701127783371e-06,3.071928160560617
코스/NNG,25,5,29,7.399597817059448e-06,2.0474626409729214e-06,3.614033130071314
달리/MAG;금리/NNG;인하/NNG,17,9,25,5.031726515600424e-06,3.6854327537512585e-06,1.3653014046936076
재건/NNG,56,22,77,1.6575099110213163e-05,9.008835620280857e-06,1.839871411672669
벌거벗/VV,30,1,30,8.879517380471337e-06,4.094925281945843e-07,21.684198780427888
서부텍사스산원유/NNG;가격/NNG;오르/VV,46,10,55,1.3615259983389385e-05,4.094925281945843e-06,3.324910479665609
소노/NNG,22,2,23,6.511646079012314e-06,8.189850563891686e-07,7.950872886156892
서리/NNG,28,14,41,8.287549555106581e-06,5.73289539472418e-06,1.445613252028526
감독청/NNG,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
바스캣/NNG,14,5,18,4.143774777553291e-06,2.0474626409729214e-06,2.023858552839936
모으/VV,215,90,304,6.363654122671125e-05,3.685432753751258e-05,1.7267047177007393
디지털화/NNG,22,11,32,6.511646079012314e-06,4.504417810140428e-06,1.4456132520285256
여신업무/NNG,27,3,29,7.991565642424203e-06,1.2284775845837528e-06,6.505259634128366
지수/NNG;방어/NNG,13,5,17,3.847790864870912e-06,2.0474626409729214e-06,1.879297227637084
계획/NNG,2848,1398,4245,0.0008429621833194,0.000572470554416,1.4724987631535198
관내/NNG,38,20,57,1.124738868193036e-05,8.189850563891686e-06,1.3733325894270996
느리/VA;속도/NNG;성장/NNG,16,2,17,4.735742602918046e-06,8.189850563891686e-07,5.782453008114104
전망/NNG;늘/VV,23,7,29,6.8076299916946914e-06,2.86644769736209e-06,2.3749360569040068
민간/NNG;소비/NNG;둔화/NNG,19,9,27,5.62369434096518e-06,3.6854327537512585e-06,1.525925099363444
드레/NNG,30,8,37,8.879517380471337e-06,3.2759402255566742e-06,2.710524847553486
아이콘/NNG,40,14,53,1.1839356507295117e-05,5.73289539472418e-06,2.06516178861218
아젠다/NNG,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
수혜주/NNG,39,18,56,1.1543372594612738e-05,7.370865507502517e-06,1.566081023030903
물가/NNG;상승률/NNG;하향/NNG,14,4,17,4.143774777553291e-06,1.6379701127783371e-06,2.5298231910499203
지루/NNG,49,15,63,1.4503211721436517e-05,6.142387922918765e-06,2.361168311646592
밝히/VV,7339,3426,10764,0.0021722259351759,0.0014029214015946,1.548358969153145
전세자금/NNG,318,114,431,9.412288423299615e-05,4.668214821418261e-05,2.016250062039786
수출기업/NNG,265,131,395,7.843573686083014e-05,5.364352119349054e-05,1.4621660755250356
보증료/NNG,140,67,206,4.14377477755329e-05,2.7435999389037147e-05,1.5103422036118923
금리/NNG;인상/NNG;위험/NNG,20,5,24,5.9196782536475576e-06,2.0474626409729214e-06,2.891226504057052
붙였/VV,25,10,34,7.399597817059448e-06,4.094925281945843e-06,1.807016565035657
부동산펀드/NNG,68,27,94,2.012690606240169e-05,1.1056298261253776e-05,1.82040187292481
초청/NNG,50,15,64,1.4799195634118895e-05,6.142387922918765e-06,2.409355420047543
조합원/NNG,143,45,187,4.232569951358004e-05,1.842716376875629e-05,2.296918833778658
전통/NNG,114,52,165,3.374216604579108e-05,2.1293611466118384e-05,1.5846145262620377
은행법/NNG,39,19,57,1.1543372594612738e-05,7.780358035697102e-06,1.4836557060292763
재개발사업/NNG,50,10,59,1.4799195634118895e-05,4.094925281945843e-06,3.614033130071314
가맹점/NNG,95,40,134,2.81184717048259e-05,1.637970112778337e-05,1.7166657367838745
전락/NNG,41,13,53,1.2135340419977494e-05,5.323402866529596e-06,2.279620897429598
대출/NNG;금리/NNG;인상/NNG,19,7,25,5.62369434096518e-06,2.86644769736209e-06,1.9619036991815708
잃어버린/VV,63,17,79,1.8646986498989807e-05,6.961372979307933e-06,2.678636319935209
동조성/NNG,44,12,55,1.3023292158024628e-05,4.913910338335011e-06,2.6502909620522974
통장/NNG,648,154,801,0.0001917975754181,6.306184934196598e-05,3.041420088683392
합쳐/VV,154,53,206,4.558152255308619e-05,2.1703103994312966e-05,2.1002305737018205
아실/NNG,26,7,32,7.695581729741824e-06,2.86644769736209e-06,2.6847103251958333
케어/NNG,52,18,69,1.539116345948365e-05,7.370865507502517e-06,2.0881080307078705
국고채/NNG;시장/NNG;약세/NNG,26,12,37,7.695581729741824e-06,4.913910338335011e-06,1.5660810230309028
전국/NNG,1255,440,1694,0.0003714598104163,0.0001801767124056,2.0616416264725
불리/VV,310,114,423,9.175501293153714e-05,4.668214821418261e-05,1.965526790038785
우뚝/MAG,19,2,20,5.62369434096518e-06,8.189850563891686e-07,6.866662947135498
훈풍/NNG,197,80,276,5.830883079842845e-05,3.275940225556674e-05,1.7799113165601224
졸업/NNG,82,40,121,2.4270680839954987e-05,1.637970112778337e-05,1.481753583329239
사무/NNG,35,8,42,1.0359436943883226e-05,3.2759402255566742e-06,3.1622789888124
연이/VV,227,116,342,6.718834817889978e-05,4.750113327057178e-05,1.4144577940106695
토제/NNG,27,2,28,7.991565642424203e-06,8.189850563891686e-07,9.757889451192549
다우존스/NNG,367,167,533,0.0001086260959544,6.838525220849557e-05,1.5884433038756556
리볼빙/NNG,165,75,239,4.883734559259235e-05,3.0711939614593825e-05,1.5901745772313782
부동산/NNG;상승/NNG,18,3,20,5.327710428282802e-06,1.2284775845837528e-06,4.336839756085578
법안/NNG,422,204,625,0.0001249052111519,8.35364757516952e-05,1.4952176283236225
잇따르/VV,313,136,448,9.264296466958428e-05,5.5690983834463466e-05,1.6635181907534138
상처/NNG,31,9,39,9.175501293153715e-06,3.6854327537512585e-06,2.4896672673824614
건설/NNG;투자/NNG;증가/NNG,18,9,26,5.327710428282802e-06,3.6854327537512585e-06,1.445613252028526
경기/NNG;위축/NNG,67,24,90,1.983092214971932e-05,9.827820676670024e-06,2.017835164289817
걸려/VV,41,22,62,1.2135340419977494e-05,9.008835620280857e-06,1.34704871211749
원유/NNG;수요/NNG;증가/NNG,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
봉쇄/NNG,60,22,81,1.7759034760942674e-05,9.008835620280857e-06,1.9712907982207168
중국a주/NNG,18,5,22,5.327710428282802e-06,2.0474626409729214e-06,2.6021038536513466
소비자/NNG;물가/NNG;예상/NNG;상회/NNG,52,5,56,1.539116345948365e-05,2.0474626409729214e-06,7.517188910548334
입출/NNG,172,72,243,5.0909232981369e-05,2.9483462030010068e-05,1.726704717700739
무담보채/NNG,23,10,32,6.8076299916946914e-06,4.094925281945843e-06,1.6624552398328047
위스키/NNG,214,5,218,6.334055731402887e-05,2.0474626409729214e-06,30.936123593410453
혜택/NNG,1611,825,2435,0.0004768300833313,0.0003378313357605,1.4114442115260335
연립주택/NNG,17,8,24,5.031726515600424e-06,3.2759402255566742e-06,1.5359640802803085
건설/NNG;경기/NNG;악화/NNG,16,2,17,4.735742602918046e-06,8.189850563891686e-07,5.782453008114104
훈련/NNG,58,29,86,1.7167066935577917e-05,1.1875283317642944e-05,1.4456132520285256
플레이스/NNG,37,12,48,1.095140476924798e-05,4.913910338335011e-06,2.2286537635439774
가동/NNG,181,85,265,5.35730881955104e-05,3.480686489653967e-05,1.5391529330421363
수출주/NNG,82,32,113,2.4270680839954987e-05,1.3103760902226695e-05,1.8521919791615489
제조업체인/NNG,25,11,35,7.399597817059448e-06,4.504417810140428e-06,1.6427423318505974
기사/NNG,528,221,748,0.0001562795058962,9.049784873100312e-05,1.726886418712809
마포/NNG,65,14,78,1.923895432435456e-05,5.73289539472418e-06,3.355887906494792
총력전/NNG,37,18,54,1.095140476924798e-05,7.370865507502517e-06,1.4857691756959848
실업수당/NNG,72,25,96,2.131084171313121e-05,1.0237313204864608e-05,2.081683082921077
모여/VV,63,20,82,1.8646986498989807e-05,8.189850563891686e-06,2.276840871944928
융자금/NNG,58,17,74,1.7167066935577917e-05,6.961372979307933e-06,2.466046135813367
중의원/NNG,30,10,39,8.879517380471337e-06,4.094925281945843e-06,2.168419878042789
뜨거워진/VA,23,3,25,6.8076299916946914e-06,1.2284775845837528e-06,5.541517466109349
타입/NNG,159,47,205,4.706144211649808e-05,1.9246148825145463e-05,2.445239436941868
예상/NNG;견조/NNG,15,3,17,4.439758690235668e-06,1.2284775845837528e-06,3.614033130071314
장미/NNG,22,5,26,6.511646079012314e-06,2.0474626409729214e-06,3.180349154462757
고배당주/NNG,37,8,44,1.095140476924798e-05,3.2759402255566742e-06,3.342980645315966
재정비/NNG,55,14,68,1.6279115197530783e-05,5.73289539472418e-06,2.839597459341747
대수/NNG,38,10,47,1.124738868193036e-05,4.094925281945843e-06,2.746665178854199
하이패스/NNG,30,3,32,8.879517380471337e-06,1.2284775845837528e-06,7.228066260142629
그나마/MAG,174,96,269,5.150120080673375e-05,3.931128270668009e-05,1.3100870096508517
지시/NNG,109,40,148,3.226224648237919e-05,1.637970112778337e-05,1.9696480558888665
맨션/NNG,37,3,39,1.095140476924798e-05,1.2284775845837528e-06,8.91461505417591
수치인/NNG,47,10,56,1.391124389607176e-05,4.094925281945843e-06,3.397191142267036
준하/VV,34,17,50,1.0063453031200847e-05,6.961372979307933e-06,1.4456132520285256
보유현금/NNG,48,21,68,1.4207227808754138e-05,8.59934309208627e-06,1.6521294308897438
떨치/VV,21,9,29,6.215662166329935e-06,3.6854327537512585e-06,1.68654879403328
기지개/NNG,31,14,44,9.175501293153715e-06,5.73289539472418e-06,1.6005003861744391
상위기업/NNG,13,5,17,3.847790864870912e-06,2.0474626409729214e-06,1.879297227637084
배출권/NNG,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
영혼/NNG,29,8,36,8.583533467788958e-06,3.2759402255566742e-06,2.620174019301703
타인/NNG,22,7,28,6.511646079012314e-06,2.86644769736209e-06,2.271677967473398
주의보/NNG,38,17,54,1.124738868193036e-05,6.961372979307933e-06,1.6156853993259994
상장계획/NNG,17,2,18,5.031726515600424e-06,8.189850563891686e-07,6.143856321121234
평생/NNG,46,23,68,1.3615259983389385e-05,9.41832814847544e-06,1.4456132520285256
소비자/NNG;부담/NNG,12,6,17,3.5518069521885345e-06,2.4569551691675057e-06,1.445613252028526
쓰리/NNG,19,3,21,5.62369434096518e-06,1.2284775845837528e-06,4.577775298090332
불어넣/VV,65,24,88,1.923895432435456e-05,9.827820676670024e-06,1.9576012787886288
학년도/NNG,46,3,48,1.3615259983389385e-05,1.2284775845837528e-06,11.083034932218698
사격/NNG,50,10,59,1.4799195634118895e-05,4.094925281945843e-06,3.614033130071314
담화/NNG,57,6,62,1.687108302289554e-05,2.4569551691675057e-06,6.866662947135498
초년생/NNG,27,10,36,7.991565642424203e-06,4.094925281945843e-06,1.95157789023851
놓치/VV,107,34,140,3.1670278657014435e-05,1.3922745958615866e-05,2.2747149701037097
억만장자/NNG,26,11,36,7.695581729741824e-06,4.504417810140428e-06,1.7084520251246211
대주단/NNG,234,46,279,6.926023556767642e-05,1.883665629695088e-05,3.676885880159511
불법/NNG,467,108,574,0.0001382244872226,4.4225193045015104e-05,3.125469392117229
협의/NNG,405,208,612,0.0001198734846363,8.517444586447354e-05,1.4073879016143098
치러/VV,21,8,28,6.215662166329935e-06,3.2759402255566742e-06,1.89736739328744
경기/NNG;저하/NNG,17,8,24,5.031726515600424e-06,3.2759402255566742e-06,1.5359640802803085
최초/NNG,817,429,1245,0.0002418188566615,0.0001756722945954,1.3765338308942956
달러엔/NNG;환율/NNG;오르/VV,29,9,37,8.583533467788958e-06,3.6854327537512585e-06,2.329043572712625
반토막/NNG,57,31,87,1.687108302289554e-05,1.2694268374032111e-05,1.3290315381552575
신발/NNG,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
필수/NNG,354,126,479,0.0001047783050895,5.159605855251762e-05,2.0307424254686435
배후/NNG,65,20,84,1.923895432435456e-05,8.189850563891686e-06,2.349121534546354
구로/NNG,34,14,47,1.0063453031200847e-05,5.73289539472418e-06,1.7553875203203526
광범/NNG,20,6,25,5.9196782536475576e-06,2.4569551691675057e-06,2.409355420047543
방정식/NNG,17,6,22,5.031726515600424e-06,2.4569551691675057e-06,2.047952107040411
닉스/NNG,17,7,23,5.031726515600424e-06,2.86644769736209e-06,1.7553875203203526
오더/NNG,27,2,28,7.991565642424203e-06,8.189850563891686e-07,9.757889451192549
쇠퇴기/NNG,17,1,17,5.031726515600424e-06,4.094925281945843e-07,12.287712642242468
수요/NNG;높/VA,70,32,101,2.071887388776645e-05,1.3103760902226695e-05,1.5811394944062
수시/NNG,215,101,315,6.363654122671125e-05,4.1358745347653015e-05,1.5386477682481834
증축/NNG,37,8,44,1.095140476924798e-05,3.2759402255566742e-06,3.342980645315966
지역구/NNG,26,13,38,7.695581729741824e-06,5.323402866529596e-06,1.4456132520285256
사립/NNG,15,4,18,4.439758690235668e-06,1.6379701127783371e-06,2.710524847553486
오염/NNG,14,7,20,4.143774777553291e-06,2.86644769736209e-06,1.445613252028526
화려/NNG,27,11,37,7.991565642424203e-06,4.504417810140428e-06,1.7741617183986451
금전/NNG,47,18,64,1.391124389607176e-05,7.370865507502517e-06,1.887328412370576
ecb/NNG;금리/NNG;인하/NNG,153,76,228,4.5285538640403816e-05,3.112143214278841e-05,1.455123865528713
자랑/NNG,55,19,73,1.6279115197530783e-05,7.780358035697102e-06,2.092334970041287
파산법/NNG,15,5,19,4.439758690235668e-06,2.0474626409729214e-06,2.168419878042789
유의미/NNG,50,24,73,1.4799195634118895e-05,9.827820676670024e-06,1.5058471375297144
필라델피아반도체지수/NNG;하락/NNG,21,9,29,6.215662166329935e-06,3.6854327537512585e-06,1.68654879403328
광산업/NNG,27,13,39,7.991565642424203e-06,5.323402866529596e-06,1.5012137617219306
손해/NNG,110,52,161,3.2558230395061565e-05,2.1293611466118384e-05,1.5290140165686328
유형자산/NNG,28,15,42,8.287549555106581e-06,6.142387922918765e-06,1.349239035226624
균열/NNG,19,9,27,5.62369434096518e-06,3.6854327537512585e-06,1.525925099363444
합성/NNG,279,129,407,8.257951163838343e-05,5.282453613710138e-05,1.56327944696108
가치평가/NNG,40,13,52,1.1839356507295117e-05,5.323402866529596e-06,2.2240203877361933
가격/NNG;반대/NNG,17,7,23,5.031726515600424e-06,2.86644769736209e-06,1.7553875203203526
투자금융/NNG,41,18,58,1.2135340419977494e-05,7.370865507502517e-06,1.646392870365821
상승률/NNG;추세/NNG,25,9,33,7.399597817059448e-06,3.6854327537512585e-06,2.0077961833729527
조기경보/NNG,41,11,51,1.2135340419977494e-05,4.504417810140428e-06,2.69409742423498
대출실행일/NNG,22,12,33,6.511646079012314e-06,4.913910338335011e-06,1.3251454810261487
원단위/NNG,50,9,58,1.4799195634118895e-05,3.6854327537512585e-06,4.0155923667459055
조준기/NNG,32,5,36,9.471485205836092e-06,2.0474626409729214e-06,4.625962406491283
원자/NNG,20,7,26,5.9196782536475576e-06,2.86644769736209e-06,2.06516178861218
돈/NNG;풀/VV,21,10,30,6.215662166329935e-06,4.094925281945843e-06,1.517893914629952
물가/NNG;오름/NNG;확대/NNG,17,6,22,5.031726515600424e-06,2.4569551691675057e-06,2.047952107040411
금리/NNG;인하/NNG;자신/NNG,55,5,59,1.6279115197530783e-05,2.0474626409729214e-06,7.950872886156891
우편/NNG,22,6,27,6.511646079012314e-06,2.4569551691675057e-06,2.6502909620522974
가격/NNG;소폭/MAG;하락/NNG,14,4,17,4.143774777553291e-06,1.6379701127783371e-06,2.5298231910499203
단종/NNG,20,3,22,5.9196782536475576e-06,1.2284775845837528e-06,4.818710840095086
구하/VV,84,44,127,2.486264866531974e-05,1.801767124056171e-05,1.3799035587545017
어머니/NNG,16,5,20,4.735742602918046e-06,2.0474626409729214e-06,2.3129812032456414
회의실/NNG,50,18,67,1.4799195634118895e-05,7.370865507502517e-06,2.0077961833729527
제언/NNG,70,31,100,2.071887388776645e-05,1.2694268374032111e-05,1.632143994225755
공모주/NNG,143,43,185,4.232569951358004e-05,1.7608178712367125e-05,2.403752267907897
이태/NNG,23,1,23,6.8076299916946914e-06,4.094925281945843e-07,16.624552398328046
자분/NNG,62,18,79,1.835100258630743e-05,7.370865507502517e-06,2.4896672673824614
매매/NNG,1353,740,2092,0.0004004662338592,0.0003030244708639,1.3215640067531051
방일/NNG,22,2,23,6.511646079012314e-06,8.189850563891686e-07,7.950872886156892
가권지수/NNG,16,7,22,4.735742602918046e-06,2.86644769736209e-06,1.6521294308897436
하락/NNG;아니/VCN,22,7,28,6.511646079012314e-06,2.86644769736209e-06,2.271677967473398
팬덤/NNG,16,3,18,4.735742602918046e-06,1.2284775845837528e-06,3.854968672076069
결제금액/NNG,17,7,23,5.031726515600424e-06,2.86644769736209e-06,1.7553875203203526
재배/NNG,44,12,55,1.3023292158024628e-05,4.913910338335011e-06,2.6502909620522974
표한/VV,19,2,20,5.62369434096518e-06,8.189850563891686e-07,6.866662947135498
재정/NNG;안정/NNG,17,2,18,5.031726515600424e-06,8.189850563891686e-07,6.143856321121234
기대/NNG;웃돌/VV,34,11,44,1.0063453031200847e-05,4.504417810140428e-06,2.2341295713168123
수상/NNG,78,40,117,2.308674518922548e-05,1.637970112778337e-05,1.4094729207278127
되풀이/NNG,65,24,88,1.923895432435456e-05,9.827820676670024e-06,1.9576012787886288
조례/NNG,44,11,54,1.3023292158024628e-05,4.504417810140428e-06,2.891226504057052
가속도/NNG,31,6,36,9.175501293153715e-06,2.4569551691675057e-06,3.734500901073692
상징/NNG,115,55,169,3.4038149958473456e-05,2.2522089050702138e-05,1.5113229453025496
베스/NNG,28,12,39,8.287549555106581e-06,4.913910338335011e-06,1.6865487940332802
원내대표/NNG,73,23,95,2.1606825625813582e-05,9.41832814847544e-06,2.294125378219182
국토연구원/NNG,25,9,33,7.399597817059448e-06,3.6854327537512585e-06,2.0077961833729527
수요/NNG;약하/VA,29,6,34,8.583533467788958e-06,2.4569551691675057e-06,3.493565359068937
사도/NNG,35,17,51,1.0359436943883226e-05,6.961372979307933e-06,1.488131288852894
수요조사/NNG,54,12,65,1.5983131284848406e-05,4.913910338335011e-06,3.252629817064183
바스켓/NNG,25,13,37,7.399597817059448e-06,5.323402866529596e-06,1.390012742335121
상품군/NNG,17,7,23,5.031726515600424e-06,2.86644769736209e-06,1.7553875203203526
구제역/NNG,17,5,21,5.031726515600424e-06,2.0474626409729214e-06,2.457542528448493
단지도/VA,22,7,28,6.511646079012314e-06,2.86644769736209e-06,2.271677967473398
추후/NNG;금리/NNG;인하/NNG,23,3,25,6.8076299916946914e-06,1.2284775845837528e-06,5.541517466109349
신화/NNG,46,16,61,1.3615259983389385e-05,6.5518804511133485e-06,2.0780690497910057
노려/VV,19,5,23,5.62369434096518e-06,2.0474626409729214e-06,2.746665178854199
온스/NNG,232,83,314,6.866826774231167e-05,3.3987879840150496e-05,2.020375147413361
기술경쟁력/NNG,17,6,22,5.031726515600424e-06,2.4569551691675057e-06,2.047952107040411
잉여자금/NNG,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
운영사/NNG,29,11,39,8.583533467788958e-06,4.504417810140428e-06,1.9055811049466929
사교육/NNG,28,4,31,8.287549555106581e-06,1.6379701127783371e-06,5.0596463820998405
이끌어냈/VV,22,6,27,6.511646079012314e-06,2.4569551691675057e-06,2.6502909620522974
쉽사리/MAG,61,24,84,1.805501867362505e-05,9.827820676670024e-06,1.837133507786252
금리/NNG;우려/NNG,23,6,28,6.8076299916946914e-06,2.4569551691675057e-06,2.7707587330546746
기어/NNG,27,12,38,7.991565642424203e-06,4.913910338335011e-06,1.6263149085320916
리얼/NNG,59,28,86,1.7463050848260297e-05,1.146579078944836e-05,1.5230568191014826
베팅/NNG,1269,601,1869,0.0003756035851939,0.0002461050094449,1.5261923600866882
등록증/NNG,13,7,19,3.847790864870912e-06,2.86644769736209e-06,1.3423551625979169
걸렸/VV,60,29,88,1.7759034760942674e-05,1.1875283317642944e-05,1.4954619848570956
고유가/NNG,228,106,333,6.748433209158216e-05,4.340620798862593e-05,1.554716138974075
시장안정화조치/NNG,63,32,94,1.8646986498989807e-05,1.3103760902226695e-05,1.4230255449655802
당분간/MAG;완화/NNG,55,29,83,1.6279115197530783e-05,1.1875283317642944e-05,1.3708401527856708
금리/NNG;인상/NNG;경기/NNG;침체/NNG,15,8,22,4.439758690235668e-06,3.2759402255566742e-06,1.355262423776743
물류비/NNG,26,4,29,7.695581729741824e-06,1.6379701127783371e-06,4.698243069092708
스리/NNG,31,16,46,9.175501293153715e-06,6.5518804511133485e-06,1.4004378379026343
바란다/VV,185,84,268,5.475702384623991e-05,3.439737236834508e-05,1.5918955453885553
월변/NNG,32,1,32,9.471485205836092e-06,4.094925281945843e-07,23.12981203245641
중형주/NNG,96,16,111,2.841445561750828e-05,6.5518804511133485e-06,4.336839756085578
너무/MAG,734,404,1137,0.0002172521919088,0.0001654349813906,1.3132179789467051
열쇠/NNG,31,12,42,9.175501293153715e-06,4.913910338335011e-06,1.867250450536846
고용시장/NNG;둔화/NNG,84,15,98,2.486264866531974e-05,6.142387922918765e-06,4.047717105679872
원금손실/NNG,81,40,120,2.397469692727261e-05,1.637970112778337e-05,1.4636834176788824
마이크로컴퓨터/NNG,81,23,103,2.397469692727261e-05,9.41832814847544e-06,2.5455363785719696
맞대/VV,14,5,18,4.143774777553291e-06,2.0474626409729214e-06,2.023858552839936
장내/NNG,164,77,240,4.8541361679909975e-05,3.153092467098299e-05,1.5394842424199886
과부족/NNG,14,6,19,4.143774777553291e-06,2.4569551691675057e-06,1.6865487940332802
금과/NNG,86,43,128,2.545461649068449e-05,1.7608178712367125e-05,1.4456132520285256
먹거리/NNG,68,18,85,2.012690606240169e-05,7.370865507502517e-06,2.7306028093872152
식음료/NNG,36,13,48,1.0655420856565604e-05,5.323402866529596e-06,2.001618348962574
gdp/NNG;호조/NNG,21,11,31,6.215662166329935e-06,4.504417810140428e-06,1.3799035587545017
채권/NNG;가격/NNG;금리/NNG;반대/NNG,40,21,60,1.1839356507295117e-05,8.59934309208627e-06,1.3767745257414532
반하/VV,20,11,30,5.9196782536475576e-06,4.504417810140428e-06,1.314193865480478
소득세법/NNG,23,11,33,6.8076299916946914e-06,4.504417810140428e-06,1.5113229453025496
기고/NNG,21,11,31,6.215662166329935e-06,4.504417810140428e-06,1.3799035587545017
원안/NNG,42,22,63,1.243132433265987e-05,9.008835620280857e-06,1.3799035587545017
잠재손실/NNG,17,2,18,5.031726515600424e-06,8.189850563891686e-07,6.143856321121234
훌쩍/MAG,111,50,160,3.285421430774394e-05,2.0474626409729213e-05,1.6046307097516634
얼라이언스/NNG,34,9,42,1.0063453031200847e-05,3.6854327537512585e-06,2.7306028093872152
자본력/NNG,41,20,60,1.2135340419977494e-05,8.189850563891686e-06,1.481753583329239
내다팔/VV,25,3,27,7.399597817059448e-06,1.2284775845837528e-06,6.023388550118858
구인/NNG,196,83,278,5.801284688574607e-05,3.3987879840150496e-05,1.7068686590216329
fed/NNG;매파/NNG,183,71,253,5.416505602087516e-05,2.907396950181549e-05,1.8630086276142268
끔찍/NNG,17,5,21,5.031726515600424e-06,2.0474626409729214e-06,2.457542528448493
통화정책/NNG;불확실성/NNG;해소/NNG,24,7,30,7.103613904377069e-06,2.86644769736209e-06,2.478194146334616
회복/NNG;더디/VA,18,9,26,5.327710428282802e-06,3.6854327537512585e-06,1.445613252028526
생필품/NNG,31,13,43,9.175501293153715e-06,5.323402866529596e-06,1.72361580049555
직업/NNG,38,16,53,1.124738868193036e-05,6.5518804511133485e-06,1.7166657367838745
기지/NNG,85,47,131,2.515863257800212e-05,1.9246148825145463e-05,1.307203472578986
자금/NNG;유입/NNG;둔화/NNG,15,7,21,4.439758690235668e-06,2.86644769736209e-06,1.5488713414591349
매트릭스/NNG,19,10,28,5.62369434096518e-06,4.094925281945843e-06,1.3733325894270996
챙기/VV,49,20,68,1.4503211721436517e-05,8.189850563891686e-06,1.7708762337349442
대용/NNG,18,5,22,5.327710428282802e-06,2.0474626409729214e-06,2.6021038536513466
매도전략/NNG,658,293,950,0.000194757414545,0.000119981310761,1.6232312625166725
출간/NNG,34,7,40,1.0063453031200847e-05,2.86644769736209e-06,3.510775040640705
뛴다/VV,24,12,35,7.103613904377069e-06,4.913910338335011e-06,1.445613252028526
반정부/NNG,28,5,32,8.287549555106581e-06,2.0474626409729214e-06,4.047717105679872
서부텍사스산원유/NNG;오르/VV,14,4,17,4.143774777553291e-06,1.6379701127783371e-06,2.5298231910499203
시세/NNG,585,265,849,0.0001731505889191,0.0001085155199715,1.5956297215786557
오드/NNG,16,2,17,4.735742602918046e-06,8.189850563891686e-07,5.782453008114104
금리/NNG;ecb/NNG;금리/NNG;인상/NNG,14,4,17,4.143774777553291e-06,1.6379701127783371e-06,2.5298231910499203
하드/NNG,18,4,21,5.327710428282802e-06,1.6379701127783371e-06,3.252629817064183
데이터베이스/NNG,14,6,19,4.143774777553291e-06,2.4569551691675057e-06,1.6865487940332802
자본/NNG;감소/NNG,22,7,28,6.511646079012314e-06,2.86644769736209e-06,2.271677967473398
역내외/NNG,25,5,29,7.399597817059448e-06,2.0474626409729214e-06,3.614033130071314
초고층/NNG,35,8,42,1.0359436943883226e-05,3.2759402255566742e-06,3.1622789888124
개구리/NNG,25,1,25,7.399597817059448e-06,4.094925281945843e-07,18.07016565035657
반드시/MAG,278,139,416,8.228352772570105e-05,5.691946141904722e-05,1.4456132520285256
불안/NNG;크/VV,43,23,65,1.2727308245342247e-05,9.41832814847544e-06,1.351334126896231
허위/NNG,54,8,61,1.5983131284848406e-05,3.2759402255566742e-06,4.878944725596274
말지/NNG,17,7,23,5.031726515600424e-06,2.86644769736209e-06,1.7553875203203526
인력/NNG,566,187,752,0.0001675268945782,7.657510277238726e-05,2.187746258417502
만들/VV,864,440,1303,0.0002557301005575,0.0001801767124056,1.4193293747189162
초저위험/NNG,22,1,22,6.511646079012314e-06,4.094925281945843e-07,15.901745772313784
좌지우지/NNG,13,5,17,3.847790864870912e-06,2.0474626409729214e-06,1.879297227637084
금지법/NNG,13,6,18,3.847790864870912e-06,2.4569551691675057e-06,1.5660810230309028
매입/NNG;수요/NNG;증가/NNG,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
좁혀/VV,149,78,226,4.41016029896743e-05,3.194041719917758e-05,1.3807459907195532
부동산/NNG;pf/NNG;위험/NNG,67,34,100,1.983092214971932e-05,1.3922745958615866e-05,1.4243542336163415
실적/NNG;오르/VV,17,3,19,5.031726515600424e-06,1.2284775845837528e-06,4.095904214080822
송주/NNG,98,45,142,2.900642344287304e-05,1.842716376875629e-05,1.5741122077643948
러셀지수/NNG,33,7,39,9.76746911851847e-06,2.86644769736209e-06,3.4075169512100967
하락/NNG;없/VA,26,8,33,7.695581729741824e-06,3.2759402255566742e-06,2.349121534546354
전하/VV,1808,736,2543,0.0005351389141297,0.0003013865007512,1.775590189991559
에이피/NNG,28,6,33,8.287549555106581e-06,2.4569551691675057e-06,3.3730975880665603
금리/NNG;인하/NNG;기대/NNG;찬물/NNG,39,6,44,1.1543372594612738e-05,2.4569551691675057e-06,4.698243069092709
정식/NNG,78,16,93,2.308674518922548e-05,6.5518804511133485e-06,3.523682301819532
바짝/MAG,46,17,62,1.3615259983389385e-05,6.961372979307933e-06,1.9558296939209463
득표율/NNG,34,18,51,1.0063453031200847e-05,7.370865507502517e-06,1.3653014046936076
