단어,up,down,total,prob_up,prob_down,polarity_score
매수강도/NNG,37,36,72,1.095140476924798e-05,1.4741731015005034e-05,0.7428845878479924
응답률/NNG,19,33,51,5.62369434096518e-06,1.3513253430421284e-05,0.4161613907354847
임팩트/NNG,6,12,17,1.7759034760942673e-06,4.913910338335011e-06,0.3614033130071314
다진/VV,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
부통령/NNG,16,19,34,4.735742602918046e-06,7.780358035697102e-06,0.6086792640120108
처지/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
경기/NNG;모멘텀/NNG;개선/NNG,17,18,34,5.031726515600424e-06,7.370865507502517e-06,0.6826507023468038
원유/NNG;재고/NNG;감소/NNG,11,14,24,3.255823039506157e-06,5.73289539472418e-06,0.5679194918683494
다시금/MAG,77,76,152,2.2790761276543096e-05,3.112143214278841e-05,0.7323172395144505
준칙/NNG,30,34,63,8.879517380471337e-06,1.3922745958615866e-05,0.637770552365526
부동산/NNG;거품/NNG,16,18,33,4.735742602918046e-06,7.370865507502517e-06,0.6424947786793448
부양/NNG,916,863,1778,0.000271121264017,0.0003533920518319,0.7671968359548839
수요예측/NNG;강세/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
결정과정/NNG,11,17,27,3.255823039506157e-06,6.961372979307933e-06,0.4676984050680524
가계/NNG;대출/NNG;증가/NNG;둔화/NNG,15,24,38,4.439758690235668e-06,9.827820676670024e-06,0.4517541412589143
주택저당증권/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
관련자/NNG,133,145,277,3.936586038675626e-05,5.9376416588214725e-05,0.6629881466199791
내수/NNG;개선/NNG,20,20,39,5.9196782536475576e-06,8.189850563891686e-06,0.7228066260142629
금리/NNG;변동성/NNG;크/VV,11,15,25,3.255823039506157e-06,6.142387922918765e-06,0.5300581924104595
정책수단/NNG,67,227,293,1.983092214971932e-05,9.295480390017064e-05,0.2133394006297604
살펴봐/VV,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
주택매매/NNG,168,204,371,4.972529733063948e-05,8.35364757516952e-05,0.5952525155411577
설비/NNG;투자/NNG;개선/NNG,13,14,26,3.847790864870912e-06,5.73289539472418e-06,0.6711775812989583
일드커브/NNG,931,1085,2015,0.0002755610227072,0.0004442993930911,0.6202147178057869
만기도래액/NNG,72,74,145,2.131084171313121e-05,3.030244708639924e-05,0.7032713117976612
음영/NNG,254,306,559,7.517991382132398e-05,0.0001253047136275,0.5999767418549764
소원/NNG,34,32,65,1.0063453031200847e-05,1.3103760902226695e-05,0.7679820401401543
실적치/NNG,18,28,45,5.327710428282802e-06,1.146579078944836e-05,0.4646614024377404
세수/NNG,224,222,445,6.630039644085265e-05,9.090734125919771e-05,0.7293183974197969
높이/NNG,17,18,34,5.031726515600424e-06,7.370865507502517e-06,0.6826507023468038
산림/NNG,8,10,17,2.367871301459023e-06,4.094925281945843e-06,0.5782453008114103
본유/NNG,9,39,47,2.663855214141401e-06,1.597020859958879e-05,0.1668015290802145
자본흐름/NNG,18,25,42,5.327710428282802e-06,1.0237313204864608e-05,0.5204207707302694
오토/NNG,99,156,254,2.930240735555541e-05,6.388083439835516e-05,0.4587042049705898
기대수익/NNG,49,85,133,1.4503211721436517e-05,3.480686489653967e-05,0.4166767608788103
전망/NNG;성장/NNG,13,18,30,3.847790864870912e-06,7.370865507502517e-06,0.5220270076769676
산업/NNG;위험/NNG,6,15,20,1.7759034760942673e-06,6.142387922918765e-06,0.2891226504057051
슬슬/MAG,3,16,18,8.879517380471336e-07,6.5518804511133485e-06,0.1355262423776743
장기전/NNG,7,20,26,2.0718873887766454e-06,8.189850563891686e-06,0.252982319104992
논평/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
전망/NNG;불투명/NNG,14,14,27,4.143774777553291e-06,5.73289539472418e-06,0.7228066260142629
자산/NNG;가격/NNG;급등/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
만기별/NNG,491,466,956,0.000145328101127,0.0001908235181386,0.7615838055214658
머무르/VV,749,710,1458,0.0002216919505991,0.0002907396950181,0.7625100885699759
엑소더스/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
계부/NNG,15,24,38,4.439758690235668e-06,9.827820676670024e-06,0.4517541412589143
복세/NNG,5,14,18,1.4799195634118894e-06,5.73289539472418e-06,0.2581452235765225
뱅커/NNG,4,14,17,1.1839356507295115e-06,5.73289539472418e-06,0.2065161788612179
대안/NNG,313,322,634,9.264296466958428e-05,0.0001318565940786,0.7026039563430568
스톡옵션/NNG,13,15,27,3.847790864870912e-06,6.142387922918765e-06,0.6264324092123611
택할/VV,12,15,26,3.5518069521885345e-06,6.142387922918765e-06,0.5782453008114102
교역/NNG,572,675,1246,0.0001693027980543,0.0002764074565313,0.6125116890076421
손익계산서/NNG,4,14,17,1.1839356507295115e-06,5.73289539472418e-06,0.2065161788612179
잠식/NNG,29,34,62,8.583533467788958e-06,1.3922745958615866e-05,0.6165115339533418
연합자산관리/NNG,164,217,380,4.8541361679909975e-05,8.885987861822479e-05,0.5462686021490282
당부/NNG,373,393,765,0.0001104019994305,0.0001609305635804,0.6860225737997966
배당매력/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
실물/NNG;지표/NNG;개선/NNG,12,13,24,3.5518069521885345e-06,5.323402866529596e-06,0.667206116320858
배송/NNG,51,59,109,1.5095179546801272e-05,2.416005916348048e-05,0.6247989479106341
기대/NNG;완화/NNG,6,13,18,1.7759034760942673e-06,5.323402866529596e-06,0.333603058160429
이러/NNG,2076,2275,4350,0.0006144626027286,0.0009315955016426,0.6595809035629053
여정/NNG,39,39,77,1.1543372594612738e-05,1.597020859958879e-05,0.7228066260142628
절대/MAG;금리/NNG;높/VA,9,17,25,2.663855214141401e-06,6.961372979307933e-06,0.3826623314193156
반사/NNG,56,55,110,1.6575099110213163e-05,2.2522089050702138e-05,0.7359485646690677
플러그/NNG,13,13,25,3.847790864870912e-06,5.323402866529596e-06,0.7228066260142628
신용경색/NNG;완화/NNG,7,25,31,2.0718873887766454e-06,1.0237313204864608e-05,0.2023858552839936
농축수산물/NNG;가격/NNG;하락/NNG,4,17,20,1.1839356507295115e-06,6.961372979307933e-06,0.1700721472974736
파산보호신청/NNG,8,23,30,2.367871301459023e-06,9.41832814847544e-06,0.2514110003527871
우려/NNG;낮/VV,6,12,17,1.7759034760942673e-06,4.913910338335011e-06,0.3614033130071314
융통/NNG,3,32,34,8.879517380471336e-07,1.3103760902226695e-05,0.0677631211888371
부채감축계획/NNG,5,23,27,1.4799195634118894e-06,9.41832814847544e-06,0.1571318752204919
최악/NNG,194,209,402,5.742087906038131e-05,8.558393839266812e-05,0.6709305523768756
부수/NNG,9,19,27,2.663855214141401e-06,7.780358035697102e-06,0.3423820860067561
고용/NNG;불안/NNG,7,13,19,2.0718873887766454e-06,5.323402866529596e-06,0.3892035678538338
금융규제/NNG,107,138,244,3.1670278657014435e-05,5.650996889085263e-05,0.5604370216197546
기타법인/NNG,355,446,800,0.0001050742890022,0.0001826336675747,0.5753281440248057
금융시장/NNG;불안/NNG,43,46,88,1.2727308245342247e-05,1.883665629695088e-05,0.6756670634481153
전환기/NNG,20,21,40,5.9196782536475576e-06,8.59934309208627e-06,0.6883872628707266
수익자/NNG,10,15,24,2.9598391268237788e-06,6.142387922918765e-06,0.4818710840095085
차압/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
발행물/NNG,197,224,420,5.830883079842845e-05,9.172632631558688e-05,0.6356826130571865
스케일/NNG,32,33,64,9.471485205836092e-06,1.3513253430421284e-05,0.7009033949229215
무역결제/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
남녀/NNG,14,15,28,4.143774777553291e-06,6.142387922918765e-06,0.6746195176133121
발행어음/NNG,93,95,187,2.7526503879461143e-05,3.890179017848551e-05,0.7075896444139625
장후반/NNG,68,66,133,2.012690606240169e-05,2.7026506860842565e-05,0.7447098571056041
이혜/NNG,8,23,30,2.367871301459023e-06,9.41832814847544e-06,0.2514110003527871
하락/NNG;기저효과/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
액면/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
밑줄/NNG,15,17,31,4.439758690235668e-06,6.961372979307933e-06,0.637770552365526
놓이/VV,14,21,34,4.143774777553291e-06,8.59934309208627e-06,0.4818710840095087
알릴/VV,10,19,28,2.9598391268237788e-06,7.780358035697102e-06,0.3804245400075067
지표/NNG;금리/NNG;상승/NNG,11,25,35,3.255823039506157e-06,1.0237313204864608e-05,0.3180349154462757
협상안/NNG,14,20,33,4.143774777553291e-06,8.189850563891686e-06,0.505964638209984
기관채/NNG,9,15,23,2.663855214141401e-06,6.142387922918765e-06,0.4336839756085577
보다/MAG,960,965,1924,0.000284144556175,0.0003951602897077,0.7190615139623755
고용/NNG;지표/NNG;개선/NNG,26,33,58,7.695581729741824e-06,1.3513253430421284e-05,0.5694840083748737
높/VA;경기/NNG;회복/NNG,9,13,21,2.663855214141401e-06,5.323402866529596e-06,0.5004045872406435
조세부담/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
대입/NNG,16,21,36,4.735742602918046e-06,8.59934309208627e-06,0.5507098102965813
위험가중치/NNG,22,43,64,6.511646079012314e-06,1.7608178712367125e-05,0.3698080412165996
국제/NNG;원자재/NNG;가격/NNG;안정/NNG,8,17,24,2.367871301459023e-06,6.961372979307933e-06,0.3401442945949472
비록/MAG,136,184,319,4.025381212480339e-05,7.534662518780351e-05,0.5342483757496725
육류/NNG,4,14,17,1.1839356507295115e-06,5.73289539472418e-06,0.2065161788612179
前者/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
오버/NNG,106,134,239,3.137429474433206e-05,5.4871998778074295e-05,0.5717724056530736
미달액/NNG,29,50,78,8.583533467788958e-06,2.0474626409729213e-05,0.4192278430882725
자문사/NNG,11,12,22,3.255823039506157e-06,4.913910338335011e-06,0.6625727405130744
유통시장/NNG,354,382,735,0.0001047783050895,0.0001564261457703,0.6698260356257829
제조업/NNG;생산/NNG;감소/NNG,4,14,17,1.1839356507295115e-06,5.73289539472418e-06,0.2065161788612179
긴급/NNG,140,142,281,4.14377477755329e-05,5.814793900363097e-05,0.7126262509999775
견실/NNG;경제/NNG;성장/NNG,6,16,21,1.7759034760942673e-06,6.5518804511133485e-06,0.2710524847553486
고용/NNG;회복/NNG,20,31,50,5.9196782536475576e-06,1.2694268374032111e-05,0.4663268554930728
장기물/NNG;선호/NNG,10,11,20,2.9598391268237788e-06,4.504417810140428e-06,0.657096932740239
심화/NNG,1239,1224,2462,0.0003667240678134,0.0005012188545101,0.731664550352673
장기부채/NNG,25,34,58,7.399597817059448e-06,1.3922745958615866e-05,0.531475460304605
채권시장/NNG;안정/NNG,12,15,26,3.5518069521885345e-06,6.142387922918765e-06,0.5782453008114102
깜짝/MAG;금리/NNG;인하/NNG,15,27,41,4.439758690235668e-06,1.1056298261253776e-05,0.4015592366745905
개발이익/NNG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
직거래시장/NNG,18,18,35,5.327710428282802e-06,7.370865507502517e-06,0.7228066260142629
금융투자업/NNG,22,27,48,6.511646079012314e-06,1.1056298261253776e-05,0.5889535471227327
수은/NNG,30,51,80,8.879517380471337e-06,2.08841189379238e-05,0.425180368243684
사업가/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
원활히/MAG,68,68,135,2.012690606240169e-05,2.7845491917231733e-05,0.7228066260142628
메커니즘/NNG,54,64,117,1.5983131284848406e-05,2.62075218044534e-05,0.6098680906995343
수록/NNG,700,863,1562,0.0002071887388776,0.0003533920518319,0.5862857916685794
평과/NNG,4,15,18,1.1839356507295115e-06,6.142387922918765e-06,0.1927484336038034
코퍼레이션/NNG,84,102,185,2.486264866531974e-05,4.17682378758476e-05,0.5952525155411577
과격/NNG,11,15,25,3.255823039506157e-06,6.142387922918765e-06,0.5300581924104595
상승곡선/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
경제/NNG;성장률/NNG;전망/NNG;하향/NNG,11,20,30,3.255823039506157e-06,8.189850563891686e-06,0.3975436443078446
거시/NNG;안정/NNG,8,17,24,2.367871301459023e-06,6.961372979307933e-06,0.3401442945949472
투기지역/NNG,4,15,18,1.1839356507295115e-06,6.142387922918765e-06,0.1927484336038034
담합/NNG,24,53,76,7.103613904377069e-06,2.1703103994312966e-05,0.3273086608366473
다양화/NNG,42,45,86,1.243132433265987e-05,1.842716376875629e-05,0.6746195176133121
선진시장/NNG,38,44,81,1.124738868193036e-05,1.801767124056171e-05,0.624242086103227
외화예금/NNG,85,91,175,2.515863257800212e-05,3.726382006570717e-05,0.6751490462770587
해외/NNG;투자/NNG;확대/NNG,17,18,34,5.031726515600424e-06,7.370865507502517e-06,0.6826507023468038
기인/NNG,927,923,1849,0.0002743770870565,0.0003779616035236,0.7259390490955814
경제/NNG;지표/NNG;회복/NNG,8,15,22,2.367871301459023e-06,6.142387922918765e-06,0.3854968672076068
자산배분전략/NNG,20,109,128,5.9196782536475576e-06,4.4634685573209686e-05,0.1326250689934427
펀더멘털/NNG;양호/NNG,11,16,26,3.255823039506157e-06,6.5518804511133485e-06,0.4969295553848057
국립/NNG,27,32,58,7.991565642424203e-06,1.3103760902226695e-05,0.6098680906995343
원화/NNG;약세/NNG;금리/NNG;인하/NNG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
거절/NNG,32,40,71,9.471485205836092e-06,1.637970112778337e-05,0.5782453008114103
반성/NNG,9,15,23,2.663855214141401e-06,6.142387922918765e-06,0.4336839756085577
신용스프레드/NNG;확대/NNG;축소/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
동의/NNG,832,826,1657,0.0002462586153517,0.0003382408282887,0.7280570373412429
억누르/VV,13,16,28,3.847790864870912e-06,6.5518804511133485e-06,0.5872803836365885
투자/NNG;제한/NNG,11,12,22,3.255823039506157e-06,4.913910338335011e-06,0.6625727405130744
봉천/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
맞춰져/VV,10,11,20,2.9598391268237788e-06,4.504417810140428e-06,0.657096932740239
양재/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
우려/NNG;높/VA,53,55,107,1.568714737216603e-05,2.2522089050702138e-05,0.6965227487046534
기업/NNG;실적/NNG;악화/NNG,7,13,19,2.0718873887766454e-06,5.323402866529596e-06,0.3892035678538338
유로엔/NNG,14,34,47,4.143774777553291e-06,1.3922745958615866e-05,0.2976262577705788
처했/VV,10,17,26,2.9598391268237788e-06,6.961372979307933e-06,0.425180368243684
전망/NNG;상향/NNG;전망/NNG;하향/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
근본/NNG,35,50,84,1.0359436943883226e-05,2.0474626409729213e-05,0.505964638209984
안정형/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
고착/NNG,26,38,63,7.695581729741824e-06,1.5560716071394204e-05,0.4945519020097587
포퓰리즘/NNG,59,65,123,1.7463050848260297e-05,2.661701433264798e-05,0.6560860143821771
신용등급채권/NNG,10,20,29,2.9598391268237788e-06,8.189850563891686e-06,0.3614033130071314
필연/NNG,23,24,46,6.8076299916946914e-06,9.827820676670024e-06,0.6926896832636686
경기/NNG;모멘텀/NNG;둔화/NNG,23,23,45,6.8076299916946914e-06,9.41832814847544e-06,0.7228066260142628
지수옵션/NNG,5,17,21,1.4799195634118894e-06,6.961372979307933e-06,0.212590184121842
투자심리/NNG;부정적/VAX,5,13,17,1.4799195634118894e-06,5.323402866529596e-06,0.2780025484670241
진퇴양난/NNG,19,19,37,5.62369434096518e-06,7.780358035697102e-06,0.7228066260142628
회사채/NNG;스프레드/NNG;축소/NNG,25,35,59,7.399597817059448e-06,1.433223848681045e-05,0.516290447153045
카리카/NNG,5,15,19,1.4799195634118894e-06,6.142387922918765e-06,0.2409355420047542
공기업민영화/NNG,3,15,17,8.879517380471336e-07,6.142387922918765e-06,0.1445613252028525
매입액/NNG,47,49,95,1.391124389607176e-05,2.006513388153463e-05,0.6933043147483746
수출/NNG;부정적/VAX,13,14,26,3.847790864870912e-06,5.73289539472418e-06,0.6711775812989583
위조/NNG,10,11,20,2.9598391268237788e-06,4.504417810140428e-06,0.657096932740239
분과/NNG,13,16,28,3.847790864870912e-06,6.5518804511133485e-06,0.5872803836365885
상속세/NNG,55,77,131,1.6279115197530783e-05,3.153092467098299e-05,0.516290447153045
거버넌스/NNG,23,42,64,6.8076299916946914e-06,1.719868618417254e-05,0.3958226761506678
기대/NNG;금리/NNG;상승/NNG,9,11,19,2.663855214141401e-06,4.504417810140428e-06,0.5913872394662151
트로이카/NNG,6,22,27,1.7759034760942673e-06,9.008835620280857e-06,0.1971290798220716
신용스프레드/NNG;강세/NNG,15,26,40,4.439758690235668e-06,1.0646805733059192e-05,0.4170038227005362
사망자/NNG,6,12,17,1.7759034760942673e-06,4.913910338335011e-06,0.3614033130071314
스왑베이시스/NNG,151,181,331,4.469357081503906e-05,7.411814760321976e-05,0.6030044228074789
져야/VV,8,15,22,2.367871301459023e-06,6.142387922918765e-06,0.3854968672076068
재정/NNG;부담/NNG,19,22,40,5.62369434096518e-06,9.008835620280857e-06,0.624242086103227
표적/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
우려/NNG;상승/NNG,12,24,35,3.5518069521885345e-06,9.827820676670024e-06,0.3614033130071314
유화/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
크레딧/NNG;위험/NNG,11,17,27,3.255823039506157e-06,6.961372979307933e-06,0.4676984050680524
금리/NNG;인상/NNG;금리/NNG;인상/NNG,13,29,41,3.847790864870912e-06,1.1875283317642944e-05,0.324016763385704
가격변수/NNG;변동성/NNG;확대/NNG,11,19,29,3.255823039506157e-06,7.780358035697102e-06,0.4184669940082575
임계점/NNG,16,22,37,4.735742602918046e-06,9.008835620280857e-06,0.5256775461921911
스프레드/NNG,10892,11344,22235,0.0032238567769364,0.0046452832398393,0.6940065030454293
관망/NNG,147,169,315,4.350963516430955e-05,6.920423726488475e-05,0.6287134557638854
고령사회/NNG,19,26,44,5.62369434096518e-06,1.0646805733059192e-05,0.528204842087346
채권/NNG;금리/NNG;바닥/NNG,18,19,36,5.327710428282802e-06,7.780358035697102e-06,0.6847641720135123
결정변수/NNG,9,11,19,2.663855214141401e-06,4.504417810140428e-06,0.5913872394662151
채무재조정/NNG,42,51,92,1.243132433265987e-05,2.08841189379238e-05,0.5952525155411577
남동/NNG,6,15,20,1.7759034760942673e-06,6.142387922918765e-06,0.2891226504057051
금융감독당국/NNG,15,34,48,4.439758690235668e-06,1.3922745958615866e-05,0.318885276182763
가계부/NNG,13,36,48,3.847790864870912e-06,1.4741731015005034e-05,0.2610135038384838
수요/NNG;증대/NNG,19,29,47,5.62369434096518e-06,1.1875283317642944e-05,0.4735629618714135
요국/NNG,58,56,113,1.7167066935577917e-05,2.293158157889672e-05,0.7486211483719151
물가/NNG;하방/NNG;압력/NNG,10,22,31,2.9598391268237788e-06,9.008835620280857e-06,0.3285484663701195
고안/NNG,6,14,19,1.7759034760942673e-06,5.73289539472418e-06,0.3097742682918269
필요시/NNG,59,106,164,1.7463050848260297e-05,4.340620798862593e-05,0.4023168956117124
연명/NNG,10,13,22,2.9598391268237788e-06,5.323402866529596e-06,0.5560050969340483
출입/NNG,28,36,63,8.287549555106581e-06,1.4741731015005034e-05,0.5621829313444268
저유가/NNG,123,116,238,3.640602125993248e-05,4.750113327057178e-05,0.7664242672392614
